ch	start	end	anchor_index
chr1	17983510	17983720	1000
chr1	17984642	17984739	1001
chr1	17999055	17999055	1002
chr1	18041770	18041980	1003
chr1	18100631	18100670	1004
chr1	18217567	18217634	1005
chr1	18234820	18235030	1006
chr1	18256370	18256580	1007
chr1	18299840	18299971	1008
chr1	18302930	18303140	1009
chr1	18316900	18317110	1010
chr1	18322565	18322764	1011
chr1	18324390	18324600	1012
chr1	18362278	18362311	1013
chr1	18374090	18374133	1014
chr1	18452750	18452769	1015
chr1	18468580	18468790	1016
chr1	18480180	18480390	1017
chr1	18486353	18486418	1018
chr1	18511627	18511708	1019
chr1	18531028	18531177	1020
chr1	18532080	18532290	1021
chr1	18556478	18556737	1022
chr1	18557150	18557360	1023
chr1	18560870	18560889	1024
chr1	18574900	18575110	1025
chr1	18575713	18575922	1026
chr1	18581556	18581705	1027
chr1	18597588	18597631	1028
chr1	18597810	18598020	1029
chr1	18602720	18602930	1030
chr1	18643330	18643540	1031
chr1	18643690	18643783	1032
chr1	18645280	18645490	1033
chr1	18646100	18646310	1034
chr1	18681519	18681630	1035
chr1	18703016	18703173	1036
chr1	18703370	18703580	1037
chr1	18794566	18794775	1038
chr1	18820140	18820350	1039
chr1	18820893	18821016	1040
chr1	18875318	18875485	1041
chr1	18883850	18884060	1042
chr1	18884252	18884377	1043
chr1	18902475	18902514	1044
chr1	18902823	18902966	1045
chr1	18907087	18907342	1046
chr1	18913119	18913414	1047
chr1	18921740	18921950	1048
chr1	18922467	18922534	1049
chr1	18949062	18949417	1050
chr1	18955935	18955935	1051
chr1	18956634	18956959	1052
chr1	18972612	18972745	1053
chr1	18988998	18989095	1054
chr1	19000234	19000347	1055
chr1	19007085	19007164	1056
chr1	19010046	19010149	1057
chr1	19011227	19011370	1058
chr1	19012451	19012546	1059
chr1	19029557	19029638	1060
chr1	19046578	19046701	1061
chr1	19052482	19052677	1062
chr1	19057500	19057710	1063
chr1	19057680	19057890	1064
chr1	19064495	19064495	1065
chr1	19065430	19065640	1066
chr1	19080118	19080311	1067
chr1	19087560	19087579	1068
chr1	19096352	19096449	1069
chr1	19113708	19113897	1070
chr1	19130460	19130670	1071
chr1	19139010	19139220	1072
chr1	19139329	19139558	1073
chr1	19179715	19179794	1074
chr1	19223035	19223278	1075
chr1	19232570	19232780	1076
chr1	19240930	19241140	1077
chr1	19241312	19241573	1078
chr1	19243170	19243380	1079
chr1	19251060	19251270	1080
chr1	19311280	19311490	1081
chr1	19338295	19338694	1082
chr1	19341590	19341800	1083
chr1	19344514	19344617	1084
chr1	19366850	19366869	1085
chr1	19374380	19374590	1086
chr1	19385967	19386163	1087
chr1	19387180	19387337	1088
chr1	19391467	19391618	1089
chr1	19409440	19409650	1090
chr1	19409866	19409997	1091
chr1	19436790	19437001	1092
chr1	19440340	19440550	1093
chr1	19445973	19446138	1094
chr1	19468432	19468629	1095
chr1	19485935	19486014	1096
chr1	19487871	19487969	1097
chr1	19501590	19501800	1098
chr1	19514830	19515040	1099
chr1	19582417	19582456	1100
chr1	19596780	19597045	1101
chr1	19619861	19620082	1102
chr1	19623190	19623400	1103
chr1	19651286	19651393	1104
chr1	19653807	19653958	1105
chr1	19659853	19660038	1106
chr1	19661926	19661975	1107
chr1	19704710	19704835	1108
chr1	19715682	19715851	1109
chr1	19759780	19759990	1110
chr1	19762312	19762499	1111
chr1	19772132	19772289	1112
chr1	19799665	19799766	1113
chr1	19811389	19811408	1114
chr1	19825391	19825486	1115
chr1	19852820	19853030	1116
chr1	19861170	19861189	1117
chr1	19872275	19872364	1118
chr1	19882196	19882423	1119
chr1	19918136	19918273	1120
chr1	19926280	19926490	1121
chr1	19926690	19926900	1122
chr1	19946372	19946457	1123
chr1	19946555	19946662	1124
chr1	19957880	19958090	1125
chr1	19974876	19975361	1126
chr1	19982350	19982560	1127
chr1	19987838	19988005	1128
chr1	20047186	20047303	1129
chr1	20087895	20087934	1130
chr1	20101048	20101169	1131
chr1	20115645	20115684	1132
chr1	20152448	20152603	1133
chr1	20165170	20165380	1134
chr1	20165549	20165630	1135
chr1	20184660	20184870	1136
chr1	20186140	20186350	1137
chr1	20195314	20195371	1138
chr1	20212981	20213122	1139
chr1	20216750	20216960	1140
chr1	20251820	20252030	1141
chr1	20361860	20362070	1142
chr1	20377004	20377127	1143
chr1	20430536	20430665	1144
chr1	20440180	20440390	1145
chr1	20469527	20469704	1146
chr1	20474960	20475170	1147
chr1	20476490	20476685	1148
chr1	20480453	20480692	1149
chr1	20483000	20483210	1150
chr1	20486721	20486862	1151
chr1	20493918	20494031	1152
chr1	20508400	20508610	1153
chr1	20522475	20522524	1154
chr1	20552051	20552184	1155
chr1	20552372	20552503	1156
chr1	20552900	20553110	1157
chr1	20575388	20575467	1158
chr1	20633347	20633472	1159
chr1	20640239	20640430	1160
chr1	20661344	20661785	1161
chr1	20663500	20663710	1162
chr1	20688200	20688410	1163
chr1	20696419	20696700	1164
chr1	20696866	20697049	1165
chr1	20702608	20702627	1166
chr1	20718041	20718068	1167
chr1	20728140	20728221	1168
chr1	20786671	20786988	1169
chr1	20787240	20787450	1170
chr1	20787640	20787850	1171
chr1	20812970	20813180	1172
chr1	20813968	20814001	1173
chr1	20831105	20831144	1174
chr1	20896950	20897069	1175
chr1	20982029	20982126	1176
chr1	21013410	21013620	1177
chr1	21022383	21022506	1178
chr1	21027830	21028040	1179
chr1	21077460	21077670	1180
chr1	21089330	21089540	1181
chr1	21115280	21115345	1182
chr1	21117190	21117400	1183
chr1	21126538	21126571	1184
chr1	21192350	21192560	1185
chr1	21195292	21195399	1186
chr1	21195580	21195790	1187
chr1	21216952	21217209	1188
chr1	21232106	21232235	1189
chr1	21247950	21248160	1190
chr1	21252190	21252403	1191
chr1	21255336	21255445	1192
chr1	21269735	21269890	1193
chr1	21270270	21270480	1194
chr1	21271690	21271900	1195
chr1	21302858	21302901	1196
chr1	21319960	21320170	1197
chr1	21322700	21322910	1198
chr1	21323130	21323340	1199
chr1	21326260	21326470	1200
chr1	21329510	21329603	1201
chr1	21334840	21334873	1202
chr1	21339230	21339440	1203
chr1	21368601	21368724	1204
chr1	21370682	21370769	1205
chr1	21423240	21423450	1206
chr1	21427510	21427720	1207
chr1	21439938	21440193	1208
chr1	21468775	21468814	1209
chr1	21480520	21480730	1210
chr1	21487420	21487630	1211
chr1	21488800	21489010	1212
chr1	21490983	21491014	1213
chr1	21497790	21498000	1214
chr1	21509131	21509294	1215
chr1	21534938	21535087	1216
chr1	21538385	21538424	1217
chr1	21539880	21540090	1218
chr1	21574199	21574276	1219
chr1	21587106	21587155	1220
chr1	21595702	21595775	1221
chr1	21623130	21623340	1222
chr1	21655800	21656010	1223
chr1	21659250	21659359	1224
chr1	21669782	21670015	1225
chr1	21703444	21703561	1226
chr1	21704120	21704330	1227
chr1	21705741	21705814	1228
chr1	21736590	21736800	1229
chr1	21736980	21737053	1230
chr1	21776040	21776250	1231
chr1	21780940	21781150	1232
chr1	21782450	21782660	1233
chr1	21783076	21783315	1234
chr1	21788030	21788240	1235
chr1	21805335	21805414	1236
chr1	21818770	21818947	1237
chr1	21855070	21855280	1238
chr1	21911542	21911723	1239
chr1	21922660	21922870	1240
chr1	21931222	21931331	1241
chr1	21964106	21964191	1242
chr1	21964820	21965030	1243
chr1	21967210	21967420	1244
chr1	21973323	21973456	1245
chr1	21979230	21979440	1246
chr1	21980280	21980490	1247
chr1	21988880	21989090	1248
chr1	21993170	21993380	1249
chr1	22005285	22005398	1250
chr1	22018370	22018580	1251
chr1	22024660	22024870	1252
chr1	22025343	22025592	1253
chr1	22025935	22026014	1254
chr1	22048765	22048765	1255
chr1	22052593	22052732	1256
chr1	22105703	22105912	1257
chr1	22132034	22132127	1258
chr1	22208330	22208540	1259
chr1	22218855	22218894	1260
chr1	22275969	22276060	1261
chr1	22317402	22317491	1262
chr1	22348105	22348184	1263
chr1	22348393	22348676	1264
chr1	22369616	22369789	1265
chr1	22380650	22380860	1266
chr1	22416620	22416953	1267
chr1	22417200	22417410	1268
chr1	22420524	22420799	1269
chr1	22428796	22428899	1270
chr1	22453350	22453560	1271
chr1	22461170	22461380	1272
chr1	22503841	22503939	1273
chr1	22504104	22504325	1274
chr1	22533320	22533530	1275
chr1	22543100	22543310	1276
chr1	22642125	22642232	1277
chr1	22665919	22666024	1278
chr1	22674211	22674390	1279
chr1	22704589	22704710	1280
chr1	22731984	22732051	1281
chr1	22746151	22746170	1282
chr1	22817970	22818180	1283
chr1	22862255	22862294	1284
chr1	22889348	22889547	1285
chr1	22901520	22901730	1286
chr1	22930443	22930586	1287
chr1	22963086	22963663	1288
chr1	22963820	22964030	1289
chr1	22964294	22964425	1290
chr1	22976456	22976727	1291
chr1	22979930	22980140	1292
chr1	23019246	23019495	1293
chr1	23064930	23065140	1294
chr1	23086310	23086520	1295
chr1	23098771	23098998	1296
chr1	23115265	23115344	1297
chr1	23123640	23123850	1298
chr1	23147080	23147290	1299
chr1	23149294	23149361	1300
chr1	23160380	23160590	1301
chr1	23169550	23169760	1302
chr1	23177718	23177791	1303
chr1	23179100	23179181	1304
chr1	23184804	23184879	1305
chr1	23188440	23188650	1306
chr1	23189160	23189370	1307
chr1	23210378	23210523	1308
chr1	23216330	23216540	1309
chr1	23216897	23217093	1310
chr1	23273420	23273630	1311
chr1	23277290	23277500	1312
chr1	23283920	23284130	1313
chr1	23344305	23344692	1314
chr1	23352980	23353190	1315
chr1	23354290	23354500	1316
chr1	23368812	23368973	1317
chr1	23376960	23377170	1318
chr1	23404046	23404213	1319
chr1	23458430	23458640	1320
chr1	23472400	23472610	1321
chr1	23477140	23477350	1322
chr1	23485130	23485340	1323
chr1	23497173	23497414	1324
chr1	23531327	23531464	1325
chr1	23535830	23536040	1326
chr1	23539897	23540106	1327
chr1	23543760	23543970	1328
chr1	23544050	23544260	1329
chr1	23544822	23544929	1330
chr1	23554985	23555048	1331
chr1	23559050	23559260	1332
chr1	23560080	23560290	1333
chr1	23560790	23561000	1334
chr1	23562393	23562566	1335
chr1	23583150	23583360	1336
chr1	23583460	23583670	1337
chr1	23596811	23596948	1338
chr1	23635102	23635221	1339
chr1	23637583	23637600	1340
chr1	23657779	23657934	1341
chr1	23665401	23665454	1342
chr1	23673695	23673695	1343
chr1	23690800	23691010	1344
chr1	23691634	23691819	1345
chr1	23705192	23705353	1346
chr1	23727384	23727571	1347
chr1	23727654	23727727	1348
chr1	23745709	23745814	1349
chr1	23751413	23751512	1350
chr1	23765960	23765979	1351
chr1	23772301	23772368	1352
chr1	23778328	23778371	1353
chr1	23778680	23778890	1354
chr1	23789600	23789810	1355
chr1	23790985	23791170	1356
chr1	23800717	23800948	1357
chr1	23804385	23804424	1358
chr1	23809872	23809943	1359
chr1	23810860	23811070	1360
chr1	23839043	23839238	1361
chr1	23850520	23850730	1362
chr1	23854694	23854809	1363
chr1	23868269	23868490	1364
chr1	23869200	23869410	1365
chr1	23916948	23917033	1366
chr1	23920180	23920390	1367
chr1	23950950	23951160	1368
chr1	23959036	23959293	1369
chr1	23980273	23980596	1370
chr1	24000830	24001040	1371
chr1	24001706	24001863	1372
chr1	24003520	24003730	1373
chr1	24009590	24009609	1374
chr1	24018865	24019108	1375
chr1	24021720	24021739	1376
chr1	24028205	24028294	1377
chr1	24036225	24036304	1378
chr1	24070948	24071071	1379
chr1	24108455	24108690	1380
chr1	24112697	24112764	1381
chr1	24118630	24118840	1382
chr1	24149980	24150190	1383
chr1	24150533	24150748	1384
chr1	24151420	24151439	1385
chr1	24154320	24154530	1386
chr1	24155054	24155235	1387
chr1	24189290	24189500	1388
chr1	24189750	24189960	1389
chr1	24199411	24199524	1390
chr1	24200090	24200300	1391
chr1	24201975	24202074	1392
chr1	24253676	24253793	1393
chr1	24391405	24391498	1394
chr1	24392372	24392545	1395
chr1	24413771	24414122	1396
chr1	24414470	24414680	1397
chr1	24415469	24415752	1398
chr1	24472707	24472782	1399
chr1	24476350	24476560	1400
chr1	24476780	24476990	1401
chr1	24501470	24501680	1402
chr1	24502000	24502210	1403
chr1	24502354	24502635	1404
chr1	24502791	24502980	1405
chr1	24527280	24527490	1406
chr1	24529414	24529561	1407
chr1	24541098	24541287	1408
chr1	24541476	24541563	1409
chr1	24542190	24542209	1410
chr1	24546610	24546820	1411
chr1	24547260	24547470	1412
chr1	24552321	24552528	1413
chr1	24555963	24555996	1414
chr1	24557740	24557950	1415
chr1	24568144	24568219	1416
chr1	24574454	24574515	1417
chr1	24587332	24587445	1418
chr1	24588750	24588960	1419
chr1	24593550	24593760	1420
chr1	24606170	24606380	1421
chr1	24611340	24611550	1422
chr1	24611570	24611780	1423
chr1	24634960	24635170	1424
chr1	24635375	24635430	1425
chr1	24642899	24643176	1426
chr1	24688724	24688785	1427
chr1	24706140	24706350	1428
chr1	24767506	24767645	1429
chr1	24783821	24783958	1430
chr1	24825289	24825444	1431
chr1	24830828	24830951	1432
chr1	24835060	24835270	1433
chr1	24848061	24848212	1434
chr1	24849831	24849929	1435
chr1	24864529	24864788	1436
chr1	24898273	24898322	1437
chr1	24909587	24909774	1438
chr1	24916010	24916220	1439
chr1	24932282	24932495	1440
chr1	24933661	24933838	1441
chr1	24946932	24947187	1442
chr1	25037259	25037442	1443
chr1	25037743	25037956	1444
chr1	25101543	25101682	1445
chr1	25117596	25117747	1446
chr1	25122800	25123010	1447
chr1	25126772	25126813	1448
chr1	25129510	25129720	1449
chr1	25148849	25149006	1450
chr1	25167534	25167729	1451
chr1	25168424	25168789	1452
chr1	25174360	25174570	1453
chr1	25198760	25198970	1454
chr1	25203720	25203930	1455
chr1	25204966	25205039	1456
chr1	25212370	25212580	1457
chr1	25212875	25212954	1458
chr1	25217762	25217827	1459
chr1	25232478	25232633	1460
chr1	25238450	25238660	1461
chr1	25240033	25240152	1462
chr1	25247796	25247953	1463
chr1	25267957	25268046	1464
chr1	25284950	25285160	1465
chr1	25286850	25287060	1466
chr1	25289970	25290180	1467
chr1	25338189	25338396	1468
chr1	25339410	25339620	1469
chr1	25402710	25402920	1470
chr1	25403411	25403588	1471
chr1	25405300	25405510	1472
chr1	25429240	25429450	1473
chr1	25442270	25442289	1474
chr1	25459168	25459187	1475
chr1	25487290	25487500	1476
chr1	25487692	25487843	1477
chr1	25501225	25501420	1478
chr1	25503963	25504042	1479
chr1	25520567	25520698	1480
chr1	25523676	25523805	1481
chr1	25572791	25573068	1482
chr1	25573581	25573679	1483
chr1	25608717	25608856	1484
chr1	25619220	25619279	1485
chr1	25645480	25645690	1486
chr1	25698780	25698990	1487
chr1	25725666	25725823	1488
chr1	25744220	25744363	1489
chr1	25758830	25758889	1490
chr1	25772460	25772670	1491
chr1	25773050	25773260	1492
chr1	25796929	25797062	1493
chr1	25797600	25797810	1494
chr1	25800141	25800239	1495
chr1	25810905	25811114	1496
chr1	25824980	25825190	1497
chr1	25825705	25825844	1498
chr1	25837401	25837526	1499
chr1	25837940	25838150	1500
chr1	25858950	25859160	1501
chr1	25859403	25859566	1502
chr1	25866930	25867140	1503
chr1	25873260	25873470	1504
chr1	25875150	25875360	1505
chr1	25889661	25889680	1506
chr1	25890230	25890440	1507
chr1	25895436	25895653	1508
chr1	25904482	25904697	1509
chr1	25906424	25906769	1510
chr1	25909150	25909360	1511
chr1	25924820	25925030	1512
chr1	25957755	25957894	1513
chr1	25997670	25997880	1514
chr1	25997999	25998396	1515
chr1	26010262	26010327	1516
chr1	26028595	26028674	1517
chr1	26031090	26031300	1518
chr1	26035403	26035586	1519
chr1	26035680	26035890	1520
chr1	26036049	26036216	1521
chr1	26036530	26036740	1522
chr1	26036720	26036930	1523
chr1	26105070	26105237	1524
chr1	26145175	26145380	1525
chr1	26161869	26162040	1526
chr1	26164293	26164526	1527
chr1	26166570	26166780	1528
chr1	26169752	26170001	1529
chr1	26177337	26177552	1530
chr1	26190488	26190587	1531
chr1	26204140	26204159	1532
chr1	26225375	26225574	1533
chr1	26226770	26226980	1534
chr1	26233917	26234192	1535
chr1	26275719	26275790	1536
chr1	26279646	26279763	1537
chr1	26279933	26280114	1538
chr1	26285211	26285314	1539
chr1	26285956	26286073	1540
chr1	26305560	26305770	1541
chr1	26306615	26306822	1542
chr1	26307050	26307260	1543
chr1	26307190	26307400	1544
chr1	26321652	26321761	1545
chr1	26328217	26328322	1546
chr1	26363940	26364071	1547
chr1	26385600	26385810	1548
chr1	26387528	26387623	1549
chr1	26391557	26391704	1550
chr1	26396360	26396535	1551
chr1	26417154	26417255	1552
chr1	26418380	26418590	1553
chr1	26433650	26433860	1554
chr1	26472315	26472474	1555
chr1	26481327	26481448	1556
chr1	26499550	26499760	1557
chr1	26499790	26500000	1558
chr1	26500285	26500488	1559
chr1	26500864	26501155	1560
chr1	26529280	26529490	1561
chr1	26531322	26531347	1562
chr1	26538100	26538310	1563
chr1	26538870	26538889	1564
chr1	26579700	26579910	1565
chr1	26584250	26584460	1566
chr1	26597684	26597807	1567
chr1	26602507	26602578	1568
chr1	26620375	26620604	1569
chr1	26620685	26620685	1570
chr1	26620793	26621108	1571
chr1	26639190	26639400	1572
chr1	26641510	26641720	1573
chr1	26644410	26644620	1574
chr1	26647770	26647980	1575
chr1	26677523	26677768	1576
chr1	26686150	26686360	1577
chr1	26693076	26693393	1578
chr1	26695530	26695740	1579
chr1	26695960	26696170	1580
chr1	26698310	26698329	1581
chr1	26705855	26705934	1582
chr1	26706560	26706579	1583
chr1	26719354	26719427	1584
chr1	26723669	26723812	1585
chr1	26784012	26784417	1586
chr1	26785310	26785520	1587
chr1	26787815	26787854	1588
chr1	26787910	26788293	1589
chr1	26789273	26789392	1590
chr1	26809710	26809920	1591
chr1	26810198	26810261	1592
chr1	26821145	26821224	1593
chr1	26838929	26839064	1594
chr1	26839856	26840013	1595
chr1	26848970	26849180	1596
chr1	26849384	26849645	1597
chr1	26853179	26853376	1598
chr1	26862830	26863040	1599
chr1	26878059	26878230	1600
chr1	26883170	26883380	1601
chr1	26883440	26883650	1602
chr1	26890209	26890360	1603
chr1	26900052	26900173	1604
chr1	26904540	26904750	1605
chr1	26910535	26910756	1606
chr1	26913725	26913764	1607
chr1	26914073	26914470	1608
chr1	26921564	26921739	1609
chr1	26938701	26938838	1610
chr1	26943200	26943410	1611
chr1	26952970	26953180	1612
chr1	26954720	26954930	1613
chr1	26960411	26960548	1614
chr1	26962016	26962119	1615
chr1	26967017	26967202	1616
chr1	26990710	26990729	1617
chr1	26992480	26992690	1618
chr1	26992750	26992960	1619
chr1	26993320	26993530	1620
chr1	26993591	26993938	1621
chr1	26997716	26997965	1622
chr1	27004070	27004280	1623
chr1	27012946	27013069	1624
chr1	27027803	27027852	1625
chr1	27044704	27044771	1626
chr1	27046026	27046143	1627
chr1	27070499	27070536	1628
chr1	27097502	27097711	1629
chr1	27099930	27100140	1630
chr1	27102813	27102896	1631
chr1	27112270	27112329	1632
chr1	27155084	27155339	1633
chr1	27192166	27192293	1634
chr1	27198030	27198169	1635
chr1	27284798	27284905	1636
chr1	27296759	27297046	1637
chr1	27300924	27301021	1638
chr1	27306901	27307038	1639
chr1	27321938	27321957	1640
chr1	27322910	27322929	1641
chr1	27323060	27323270	1642
chr1	27323210	27323420	1643
chr1	27332889	27333032	1644
chr1	27351348	27351491	1645
chr1	27357660	27357739	1646
chr1	27362270	27362480	1647
chr1	27362490	27362700	1648
chr1	27366555	27366634	1649
chr1	27366990	27367200	1650
chr1	27388537	27388706	1651
chr1	27389180	27389390	1652
chr1	27392421	27392598	1653
chr1	27395440	27395650	1654
chr1	27402464	27402553	1655
chr1	27415610	27415820	1656
chr1	27416652	27416761	1657
chr1	27428193	27428356	1658
chr1	27469470	27469529	1659
chr1	27489740	27489950	1660
chr1	27490047	27490646	1661
chr1	27490940	27491150	1662
chr1	27504520	27504911	1663
chr1	27512470	27512680	1664
chr1	27512660	27512870	1665
chr1	27520835	27520874	1666
chr1	27522675	27522754	1667
chr1	27523265	27523304	1668
chr1	27527850	27528060	1669
chr1	27528060	27528270	1670
chr1	27542467	27542614	1671
chr1	27554530	27554740	1672
chr1	27556882	27556971	1673
chr1	27563708	27563837	1674
chr1	27568395	27568708	1675
chr1	27574170	27574380	1676
chr1	27575896	27576113	1677
chr1	27581998	27582235	1678
chr1	27603160	27603370	1679
chr1	27604113	27604266	1680
chr1	27606448	27606601	1681
chr1	27621497	27621612	1682
chr1	27663267	27663396	1683
chr1	27672186	27672447	1684
chr1	27682480	27682561	1685
chr1	27686340	27686550	1686
chr1	27724755	27724794	1687
chr1	27724930	27725140	1688
